"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","Vwp_wane_rate","Vap_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","V_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Awp","beta_mod_Aap","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Awp_0","Vn_0","Vwp_0"
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1342,-6453.1695290807,13.7735003330331,0.000272192340516523,0.000169458213453591,0.00431590884425091,0.372219031037105,182.620548087623,0.841045115188883,18.9180096206197,0.0644560773270482,0.113863511378696,0.0647527297623329,0.706208398920585,0.076574166878412,0.2328365082271,0.999429247305792,0.0247325767644383,1.74929628956828,0.989407129032443,0.273626442930492,0.0259157955727048,0.00260884539713007,0.0151581694187519,0.00285514139407157,0.0353080736690405,0.0381916356017997,0.0291789099162321,0.373066842567284,0.204090143532493
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",907,-6100.16344301777,1.93124199494382,0.0098308469587613,0.00994191314489668,0.000906223196493687,0.80849551182205,79.1628298685916,0.348531185781983,11.3054495800814,0.0287336933252771,0.0975626074237306,0.128346401841031,0.538856693727035,0.956614290425966,0.394385314158083,0.818660090647849,0.00495042162381464,1.83596340229564,0.507542859447959,0.381680516966013,0.0217893867777411,0.0460805190475695,7.05499584273701e-05,0.00536165564996958,0.00511718570462108,0.00648051918826064,0.0116869584694835,0.354128693689471,0.167604014548444
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1052,-6240.31819924321,15.9087690899201,9.74607205475645e-05,0.000951435407794161,0.0039217902789674,0.700469590784442,67.2533941720082,0.685616323993486,115.798707696813,0.0023176108836986,0.155210357733697,0.0478519732782992,0.552387285294439,0.0027132544736933,0.675714490992972,0.483607424996523,0.581104712126111,1.67252961081894,0.233787220456886,0.22013796552565,0.0289191862364742,0.0134838862593678,0.0266745629526777,0.0260168780578261,0.00901034816987402,0.0209417400587497,0.0272906590959283,0.316948985095345,0.310575788548106
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1767,-6147.38703197203,60.7377098603996,0.000782810562615072,0.000379776112448521,0.000535820106608741,0.835926453821385,143.204357771375,0.368397288958721,254.47494498614,0.00127034910496267,0.121242716416437,0.00424335971465948,0.687877756179969,0.623081633094203,0.269621838416135,0.604395551962905,0.391615936403261,1.58569564627826,0.0633985208649148,0.237847432778655,0.0186989982405469,0.0207233527872161,0.0178434557285585,0.0068830889231354,0.00898200318357902,0.0211235295540135,0.0196018838453117,0.398157977037303,0.25013827792168
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",813,-6193.52225753356,85.2796028414058,0.0206919591638693,0.00246747465322274,0.000603464832398245,0.875945866956856,25.9199030698393,0.32494188663242,120.595919707677,0.00396891899934669,0.110369117634925,0.09586383333901,0.568181247683983,0.166948643428289,0.0339865241588846,0.702644100515322,0.0405159380530171,1.85875749084407,0.072437305617259,0.327686660398412,0.0270762152238907,0.0803551897198558,0.0431664094034281,0.0175787293287177,0.100101168138624,0.0503480375195006,0.0991885861084224,0.243642394668327,0.0108566094908222
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1200,-6170.11105764256,3.62517757074741,0.00112572082880998,0.00203643880425593,0.00302665901988943,0.456477750864991,29.4399875338087,0.170856245067762,9.57855844775552,0.334612276275855,0.161913850946643,0.116892534637893,0.48386712713474,0.58204905914773,0.251959155378638,0.33247414260539,0.00139103167513099,1.96574454734549,0.170443893311181,0.244252568008777,0.0454410445510676,0.0409868775766095,0.0117796524720595,0.0141386158661206,0.0036532526601473,0.0421462933164747,0.000801906358665602,0.182512542872688,0.41428724631739
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1478,-6144.31848626365,1.64264241811551,0.000850459133958982,1.58517995199849e-05,0.000186969358173432,0.749799152324231,144.951512527023,0.697461642529328,186.648706462191,0.00672368598350823,0.131065233975237,0.11363500753303,0.633058921974491,0.693886480236169,0.820998078209058,0.524141363030179,0.0887506130768782,1.62882614874721,0.913561142584629,0.00855218727316475,0.0124687645396056,0.0213744554886924,0.00142487860068451,0.0392994017617868,0.0220429904843337,0.0418326839308662,0.022895303909073,0.450820477389137,0.379288856622656
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1661,-6537.88069604416,3.83480129324245,0.00725536536347303,0.00192419393597812,0.000862165812587284,0.933757822047823,3.19140989918088,0.0311030857220865,64.1537835555693,0.0106574843727025,0.169887606717999,0.17039547043401,0.615880258252935,0.204289465744807,0.295593176586819,0.437371488401299,0.0238041717678476,1.80222676418752,0.958196605074411,0.306166703100839,0.0195258156922449,0.0825234571055793,0.061707692660162,0.0626492977746198,0.0774530651304887,0.0569007718704611,0.00957861659573624,0.169691065588792,0.153803514481077
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1252,-6539.62225655634,1.85264760969528,0.000106167073937633,0.000133467470415589,4.39667952151731e-05,0.234384758232706,132.621805231128,0.275889810366433,143.763321179037,0.187875641996305,0.15803095114012,0.14339043378635,0.879323734676111,0.637585540742378,0.644710962338915,0.666284628590918,0.0564335670768156,1.75872026974434,0.00272353162883711,0.0542785337452785,0.0100301487617743,0.00120930891603249,0.0242512449362562,0.00436764046606501,0.0412744878795001,0.0320288343318933,0.000412669289774586,0.488079511592938,0.344067620080487
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",644,-6498.95133162976,16.5839262794256,0.00148617070507954,0.000253407225616787,0.00197989238496613,0.661922363183091,38.108502631551,0.218154174537209,204.888899574161,0.000531131370990196,0.684150809757188,0.208754031044042,0.135276354451585,0.994928035105761,0.125673711318923,0.11054586271994,0.809248568305936,1.880767836607,0.0252817047035559,0.251106411340339,0.0120253924785171,0.000748098487845983,0.0104898630759938,0.0158830343134934,0.032719386529407,0.0229487567976953,0.0082272545436384,0.197280129774588,0.448571672658481
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",338,-6159.37992280055,25.9202551035793,0.00545763459086658,0.00344887808912719,0.000426060498575287,0.936081312603458,93.0777534433029,0.711260147425683,62.0114145217323,0.0673401325241895,0.183842224727763,0.23052650711871,0.0215240305059905,0.236624948852322,0.521088114280511,0.368574525572559,0.00850097103589763,1.69855832441024,0.270010399704673,0.0843266731218875,0.0240098241215504,0.00703103907832311,0.0329084058262756,0.0486593526942611,0.0641172918915096,0.00375221014082294,0.0162948396559616,0.688335631724159,0.0305647317452493
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1687,-6204.77691219187,16.5004490708049,0.000844370069031359,0.00205669596167293,0.000404881560195888,0.574653322042777,31.6804050785327,0.640484537305973,5.93494128308819,0.140368793304799,0.0966794901911714,0.222097665251777,0.21463812835257,0.731856000602578,0.909739658000349,0.93932410932757,0.00748370759797037,1.90511976349136,0.238466286475544,0.110537064320654,0.0217919515399064,0.0635119133395798,0.0290811076000263,0.0680195709607812,0.0406407419984656,0.0673500995524844,0.0865310634182701,0.412595478003239,0.0999410092665935
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",490,-6396.29026763148,73.1874599571584,0.000255490316612185,0.000310951641753605,0.00244897726331242,0.948184068212305,100.024345272751,0.838723736731326,21.6826429062674,0.646989766221336,0.108605891342849,0.14901376103509,0.0506080760535787,0.875749681883567,0.984635875980059,0.522339685069098,0.00498765446994552,1.70448750867097,0.0380244364280683,0.0953541213053836,0.00199598859492469,0.0214950537828655,0.0248936193907353,0.031433759640262,0.0065932148474141,0.0364337632474216,0.0266702866672695,0.374272587893957,0.380857604629767
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",186,-6456.19322793727,23.9451695873781,0.00612629144936692,0.00191259270783921,0.000908731098772523,0.832421385620986,8.12163720877304,0.512807941945938,205.481063331658,0.0297256271486034,0.193060499536769,0.0832685847686306,0.277058537733364,0.294046416151898,0.840037925659165,0.386701907663738,0.00668005252877128,1.13916212169997,0.091631289758216,0.0284521345958872,0.105996328023974,0.0883649664443324,0.0147192154952762,0.000803579900699401,0.035290359248532,0.0960767123363484,0.0161504008293923,0.299725721030876,0.314420582094682
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1213,-6149.86296493869,3.42610675233824,0.00677259456328839,0.00414784226529356,0.000201377098848632,0.975774282594078,16.3482869583826,0.105334184110331,3.31425873194611,0.747193262315246,0.10551742931681,0.137453874354315,0.00971074452630889,0.987735311129182,0.62400460225931,0.0794464337140179,0.000204887807154274,2.08365852979115,0.0373918454849664,0.380001348936988,0.0512219911650334,0.0217832512171328,0.00741614942574893,0.0247398837086162,0.0148564175324411,0.0221885642964622,0.0346213375999379,0.334190800900201,0.108980255217439
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",393,-6321.99984470797,15.1732020088131,0.00633435204454107,0.000695654592734461,0.000803179371718034,0.431627274955682,8.46463423142222,0.0234276180746285,140.510266119602,0.00786842928502451,0.139353381638344,0.0876916149472854,0.752325649825296,0.0221597386493935,0.60106002837983,0.69413686862684,0.0117970490993827,1.88501177621272,0.511589015208798,0.144900642382365,0.0593073857948625,0.0361030705089034,0.0273457481844415,0.0206562148890005,0.00599583724202853,0.0693392031958682,0.0635501089080806,0.0458072966413737,0.526994492253076
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1697,-6577.71365044257,75.2957836062418,0.000422059337485563,0.00278441217209012,0.000686740177446813,0.022282892107289,87.1936442798622,0.240409879631702,3.78430377610506,0.0308645198199649,0.795071489453056,0.124140207633478,0.470645424987337,0.273363499344315,0.64651206377345,0.0792364089199292,0.0450996791919944,1.67050433384282,0.0125608236191169,0.311840588708474,0.0161778450650327,0.00375631089574011,0.0406123106072865,0.0185046453881916,0.0101545402684705,0.0118263290856174,0.0261185106044533,0.302585638516526,0.258423280860208
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1788,-6311.15730555132,100.091324331226,0.00111107776704303,0.00614505436759877,0.0031877437949264,0.923619982735091,185.234697990153,0.708571543246341,38.2581517117193,0.00114245516714854,0.0854236668048198,0.0256419479926863,0.993092622527994,0.967558525917239,0.84149254303511,0.713390283456975,0.339809086466441,1.65384059481558,0.0371242318111339,0.122600056976269,0.0770763774672597,0.0513533964940662,0.0498874859713025,0.046633660565202,0.00396795818823578,0.00448272474282761,0.091131310767579,0.0119610002034171,0.540906028623841
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",755,-6310.06753194825,23.9809869493669,0.00599093585063761,0.00161255031377587,0.00102511397389928,0.00970572125762995,1.62698810219381,0.845408143931046,102.720914879716,0.07564452532764,0.249778894457274,0.138391162269828,0.0495366244602967,0.0208300751088684,0.80237666647882,0.23113487516317,0.00460875608994783,1.45000695338206,0.108504449460729,0.466412922263912,0.0589481260068494,0.0321061202133672,0.0552599624375085,0.00931876434735324,0.0586432969297762,0.000792190638011162,0.00672807224024359,0.151937898583204,0.159852646339774
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",436,-6179.39824183693,5.19504952557226,0.00400201848239972,0.00251680550355021,0.00132003201381221,0.0447467625511657,278.899504387593,0.406448063137311,83.5615642836241,0.0195522035331374,0.366669002055255,0.132139625424262,0.0273871263960992,0.185219617436472,0.378733662657645,0.194292743505005,0.0367605950894386,1.95293605235111,0.306562312348548,0.21608326861573,0.00831628048786239,0.0283097236856737,0.0186073390964185,0.0262223819083153,0.0232204314775781,0.0110787567677456,0.0288250437004867,0.390403735769909,0.24893303849028
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1834,-6685.9570430976,26.7943914620825,0.00202710585542231,3.22930489123352e-05,0.0100730966412462,0.399301530186189,501.58937334537,0.48390886218739,14.0211258026768,0.0351008468523789,0.394781414312975,0.0534502339291993,0.323679730014696,0.0580881752978921,0.60231174689173,0.180972388275724,0.0141792529852935,1.16778309274728,0.0458696920665385,0.434964438537291,0.00130644459770459,0.0327202590026654,0.0217943198390007,0.0172917426526471,0.0273135063560449,0.0394812563668592,0.00316300771561532,0.211334986161839,0.210630038770334
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1716,-6406.06904604194,12.7162773360686,0.00134780655522392,0.00177368185393885,0.00217350521603165,0.550158313667384,198.553038279487,0.556941611946464,11.5564275700665,0.231963649114803,0.318286265393483,0.141483559398835,0.376727120764435,0.92033311910281,0.425884096584459,0.0109677015864604,0.00281477458228302,2.21197174427814,0.975772111898733,0.39757501118101,0.0155822448788072,0.0338226012070501,0.0402347948826565,0.0194349718246052,0.0210671524922781,0.0297307148164804,0.0410028719064574,0.145577602497575,0.255972034313081
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",925,-6381.06627452992,53.3233291881245,0.00058513447573376,0.00423092515426671,0.000233324325648805,0.753675705586331,208.440958009747,0.729189148240446,15.5603572672451,0.00574803761381802,0.374433171255296,0.0741529849811541,0.249472292455839,0.0567736508601954,0.640430435526559,0.150404585574747,0.0987034653926129,1.64513738441625,0.0481730290242455,0.336974848291198,0.0317517405449783,0.0114851203834421,0.0325373339948338,0.01499745533459,0.0258711498938279,0.063462500716474,0.0189191418499466,0.283808752538169,0.18019195645254
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1866,-6098.79667666849,14.7910538783608,0.000507286535877711,0.00339887533711128,0.00124781219639308,0.643326504145752,74.4745107664156,0.843733595354693,8.97273586298217,0.00276692865385715,0.138683176738268,0.00881197738467468,0.639009514915695,0.806471555630402,0.0838294062661086,0.528173976189033,0.232076445650015,1.8403484542531,0.470443124862945,0.00443017280542453,0.018997868565639,0.00945968098899076,0.0108603723423996,0.0163533168583324,0.00891929807904081,0.0267311965772557,0.0429724059450048,0.49186112801764,0.369414559820272
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1166,-6530.25704618044,45.9362065075956,0.000212171647229008,0.000336170037220781,0.00380836342265323,0.225825560683509,98.314489681207,0.467183984915046,172.728649869685,0.0169863480288217,0.10552572370302,0.224211389020872,0.749647479644983,0.379608899554287,0.685328698671803,0.850382644316101,0.807292188824182,1.77698160273064,0.178508984347503,0.331102417916603,0.0359982165080872,0.0358181541989724,0.0042731731476732,0.023623035140725,0.00100336699254151,0.0352081412920245,0.0307629826838867,0.329690456817053,0.172520055302434
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",527,-6822.28474809963,8.15200109369085,0.000375410081664496,0.000353267137333706,0.00245487361236946,0.0873250077749047,7.77658616450667,0.174036427817227,25.2910407393001,0.368692697621763,0.0606658586905615,0.126292456166719,0.173818738884675,0.399782733869876,0.0270737187802204,0.652668265949472,0.019848605662295,3.11389231359935,0.324879218657455,0.190756941134602,0.0155485413991977,0.0612105843765522,0.00853461209543224,0.0289116072520816,0.0377678958356717,0.0602512218518517,0.0626330164295868,0.529088649864882,0.00529692976014222
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",610,-6528.53612754956,148.945973099347,0.000664609634470543,0.00749715723338373,0.000321979494075929,0.176417006329006,42.6997754222449,0.440221888200511,12.6989971186334,0.00270479592886843,0.822035773344409,0.476846417690916,0.00155973534380891,0.89575718323018,0.918727545354414,0.126738203961006,0.509879287945378,3.07373205675343,0.0255327046903321,0.0359593991759753,0.0325729244381763,0.0464728702344786,0.0215088235288639,0.0393872150137823,0.0821997705712388,0.014256266594054,0.0577507944665725,0.372423153131208,0.29746878284565
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",832,-6464.59533309189,5.97524121813739,0.000141276994963975,0.00392068060826753,0.000170467585491444,0.390405147992403,39.6752155532343,0.915090025440396,15.3716919498067,0.0342169263679466,0.103675707942808,0.115353589224959,0.891699200560606,0.21769699239689,0.0372902704525763,0.93140341212681,0.0898970990583364,1.77177906626664,0.0336988344765376,0.180272127021734,0.00659650141721147,0.0275497247774315,0.0126040059148216,0.00487413841095629,0.0278213814785357,0.0328624382378737,0.00126073540891448,0.35041846849523,0.355740478837292
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1075,-6312.31792183822,5.24675980933574,0.00130311852815296,0.00029445433911622,0.00515357214937417,0.852650143419597,42.6020747729842,0.0507952274303946,19.4830033647402,0.868664139085105,0.0930557368729425,0.239300851408394,0.038782543507165,0.807753160025162,0.949363569775795,0.883787663182537,0.00093970767594582,2.10668385065524,0.0776970672682922,0.0956050097623955,0.051708017728299,0.0177422979239678,0.0306551373582445,0.0408791868196362,0.000442521754820327,0.00371981702695453,0.0491615686710795,0.254378250352475,0.455708192602128
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",504,-6263.74739671604,32.1415637646195,0.0453458259275603,0.000163418749354728,0.00179832639071882,0.97643491619139,39.1853364832618,0.219161441741347,4.44920095329463,0.0130123212786165,0.582699133017992,0.283410776466785,0.88281068588499,0.221064241843973,0.929704511780965,0.0683120701809241,0.0050391727902328,1.97708167356764,0.164903774243337,0.511123678915247,0.0442454594814006,0.030525176216417,0.00699462392943298,0.0321874584295091,0.0155637044707403,0.0200104985323386,0.0408873992333897,0.11224489122284,0.186217109568685
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",953,-9639.59722710701,32.5313646258988,0.00086088891143745,0.00810363901741902,0.000169421551446342,0.815816831788199,8.26724728190703,0.888039409480547,37.818782679265,0.010347697938439,0.231229425954848,0.176511798094923,0.949463900496402,0.489680682836946,0.547642629389129,0.184725832283454,0.0286329988952051,1.992685306855,0.0749017902421761,0.0233761314566464,0.0536677449407665,0.0478671586280895,0.029425854361488,0.00504896611069153,0.00571995464604646,0.0165727485337121,0.0593238140399403,0.524595116835219,0.234402510447401
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1285,-6278.69082393554,24.9248486734588,0.00492236611212695,0.00685282991877435,0.000658694019162902,0.0655962776962776,42.3078022503319,0.839166542349875,3.16393818222555,0.0240389925863022,0.111919984196114,0.229441640279559,0.717051927543607,0.918218121756628,0.0941502774226997,0.649046958451983,0.0125182874650833,1.73348038272759,0.0152742781963104,0.299970448534117,0.0220191723337748,0.0131392048421637,0.0296453912824437,0.0324352641910593,0.0312384158189429,0.00424974066774928,0.028449960788399,0.327182019399565,0.211670382141785
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",209,-6099.96621591805,30.8165115627597,0.120123206882782,0.000957915095362474,0.00367829668540741,0.984063058961364,270.359103265724,0.646934970385202,40.1780670175092,0.185746008721114,0.135268643621765,0.111129188978055,0.376718320030353,0.376452387765192,0.237384007676593,0.444493304115044,0.000478093802637162,1.57522676460752,0.0848201278632029,0.190003956249246,0.00428899299791522,0.0197409804409133,0.00703508409092483,0.0504468992329974,0.0189345884408245,0.0287436547306368,0.0102568416239857,0.312455660826326,0.35809334136623
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1088,-6380.77823041169,21.1896606986009,0.00168017298478305,0.000443440107634247,0.000138400039330607,0.721105477664394,8.76700670597603,0.922278772909286,1.0573104840466,0.0420792046532882,0.105603983453228,0.14079008445013,0.416165717472717,0.440679291771812,0.86390875382185,0.837668592868442,0.0221473313237448,1.68943354615623,0.254188278857531,0.323559384060198,0.0112637661017924,0.0389424577011104,0.0350941198681971,0.0360462487171146,0.00789883304959666,0.00971552223177756,0.0166973338735363,0.127368884674336,0.393413449722341
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1296,-6046.04719053099,22.4392428724389,0.0397848545256935,0.00798851651673384,0.007284676659352,0.809426058526742,31.1767725791097,0.1294667188422,163.24194987897,0.000380988773787845,0.597504055292438,0.117195030632196,0.155178028307133,0.133132349643754,0.293365381249087,0.128254329768918,0.169766669472618,1.72641531103269,0.184404739875948,0.177845382060682,0.0334369457293425,0.0168901117528535,0.00460049853984965,0.00660294013051109,0.0407314646815903,0.0242674035379569,0.00348490246753965,0.438860790490944,0.25327956060873
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",51,-6455.81127308315,15.2333979225078,0.000420320538070756,0.0145259399067399,0.00297992874385127,0.159102842398734,6.67732962440791,0.0350132406138509,273.556145965154,0.823979009628266,0.102132272615755,0.325950008314647,0.97654351032487,0.785938019098382,0.689545264541694,0.921243546932026,0.00119370944811847,1.85196104984642,0.0237955668265596,0.0210221959511834,0.0350730247673584,0.0751732365519529,0.0133144428158326,0.0620582456862885,0.0122591577606009,0.0648327673764957,0.0521194117817826,0.507061265222748,0.157086252085757
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",53,-6514.26249453577,10.0143255683602,0.00124409301191024,0.00160156732743717,0.00163409397889126,0.315307299298394,20.4985295325834,0.829925701850221,44.2041417351701,0.00804214087478832,0.146988321758586,0.131031333720468,0.818021293385834,0.279057768371934,0.98189653369377,0.451157571817731,0.962800819348356,1.58894549112412,0.989012676347661,0.0883131032769086,0.0508454670059622,0.0155955137691494,0.00267674930342221,0.00845377368034283,0.016940854046353,0.0254811659640307,0.0481322798289508,0.418447018890302,0.325114074234578
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1461,-6517.8704587911,12.2869947498258,0.000824460668862235,0.00194271622685394,0.00342320719946149,0.0504457015219438,1415.71536719521,0.075735103323031,173.487868610097,0.0287044136513009,0.879799018190911,0.0698637266476808,0.108553489955841,0.158621493553189,0.985056027870233,0.0578147946712267,0.0760840603387418,1.68891872994223,0.095680445255131,0.474740871719378,0.0354807411945385,0.00480409340677015,0.0298250727749982,0.02959476779206,0.0143574524750768,0.033471608512423,0.0149987408482434,0.252538914493203,0.110187736783309
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1528,-6098.50968898039,22.7286449012583,0.00325221273554108,0.00155316211955907,0.00182117406639752,0.149333273506716,26.3420049873245,0.00753328652025143,34.2184049216763,0.0539695333290248,0.0908143659045871,0.133004995672314,0.868692366922978,0.818062998292839,0.437522299803543,0.929375960920267,0.00422869555543682,2.01525334973128,0.483996925527675,0.267613212452973,0.00582368930198407,0.00789856891859852,0.0169709587579044,0.0332535264996125,0.01391162136752,0.023858589072172,0.0307796235091507,0.344525704576497,0.255364505543588
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1518,-9478.66691896682,9.92733403970326,0.000175096306778954,0.00136522823594291,0.011441450430374,0.455680925159242,23.9185521708069,0.0961643698120162,46.5753118764336,0.00364722379806075,0.189720254310133,0.306078258924854,0.950443075333745,0.09692681954393,0.522733228802403,0.336522452711278,0.218062579640107,1.81425065757118,0.221225313099871,0.000607843888470844,0.0537517667451554,0.0664106108743828,0.00564406896096461,0.00976304774833168,0.0524560522101973,0.0618968165027372,0.0443606861692739,0.671905997596463,0.0332031093040228
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1171,-9781.20631122602,86.4022552029064,0.000259411965252849,0.000987952981829231,0.000912909448523185,0.961946953157034,111.445937093298,0.928316939028234,201.506879107932,0.00498297906191829,0.23668939776377,0.0817410887186446,0.298809873186787,0.39797939088854,0.79122831811566,0.307014285090061,0.128192702322331,1.58509045046087,0.885885057567152,0.401038019923562,0.0322560034132344,0.019426511830694,0.00289265181171678,0.0117960678836206,0.0442154276766091,0.0363980366460975,0.00891981807120544,0.273350352739407,0.169707110003853
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1003,-6441.6508738147,16.8272889791901,4.85345067717617e-05,0.000270845798203017,0.00251382542738006,0.775341327429515,2.64494529811673,0.702934517361746,4.26339909806016,0.0198066095439303,0.120993244103824,0.148994714361543,0.608129092931622,0.00443940805878648,0.287177504540902,0.789685199327446,0.285647313065053,1.75390787877228,0.00524237009421221,0.0827158312076331,0.0504266515845109,0.0215655467197534,0.0173138353276512,0.00320069681539163,0.0367170922501681,0.0368149778538682,0.0349553294857709,0.379110909407866,0.337179129347387
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",592,-6345.7957026714,3.84693176178198,0.00124205836048019,8.04940185980191e-05,0.00675083693243487,0.235364080436982,26.0560653417693,0.0343338075615289,234.477905176605,0.24718732648273,0.232156475724986,0.232558219363167,0.281574756236303,0.0951658929169649,0.0585069216158085,0.194888184827975,0.0060072484858227,1.82447049376521,0.0166378528264874,0.175154380424727,0.00679398935462853,0.052633779611149,0.00579737499959167,0.0276169608176529,0.0439106673871201,0.054128535888931,0.015717831978248,0.415731989124012,0.202514490413939
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",855,-6296.6718030756,52.3607687706078,0.00130180896933271,0.000593594816178763,0.0011305694000528,0.166579964342796,289.275091252783,0.0190714710951941,25.189186305988,0.128309059596079,0.459881942445762,0.0985492416319755,0.913509286278519,0.864586541523878,0.888027716630965,0.0294355223772192,0.00303175217276783,1.84845482492481,0.010956766219448,0.111589861037234,0.0939122948886723,0.0025981486939703,0.0399823120385427,0.0829631388729484,0.0857915713534633,0.0627336110823328,0.0139934780213682,0.445036363905655,0.0613992201058124
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1991,-6450.42644208561,18.5249601033411,0.00179518694060233,0.000449084559326284,0.000613891868416211,0.151442591863695,0.72114329933867,0.0627140450024707,6.0178271758291,0.92277154110369,0.0771305411658885,0.0478509129482828,0.838310670897202,0.988675466852465,0.0293643916450371,0.955947274160823,0.00946289102405506,1.71965280214682,0.997470387261473,0.168483048911458,0.0257851349815345,0.0243380638130396,0.0436533774586687,0.00853501997861115,0.0432171527721914,0.0251580232037719,0.0156175546405007,0.320747120548164,0.32446550369206
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",1862,-6588.62976577982,115.486915728835,0.00286613425463944,0.000538981780182108,0.00098553562583875,0.392987089340349,25.0099866057399,0.65592077647352,26.208112297251,0.0281122694381965,0.276296253583828,0.105894332058095,0.321854996497053,0.520539781145791,0.695305938244751,0.2071804840283,0.0952041100216775,1.515294550795,0.0896909840594888,0.281296066611829,0.0107604652096348,0.00702472729768972,0.010030130854741,0.0484676891760928,0.038193545574565,0.0442451629394877,0.0371796565039995,0.274080225895151,0.24872232993681
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",207,-6445.9976085161,7.74785587275252,0.00152903758868522,0.00281525053388286,0.00474652019400297,0.379337147691107,20.7972162406138,0.491113490957428,28.962160621633,0.181789612839031,0.175029279548699,0.0226522186257819,0.616939377253468,0.824666474150409,0.222594524940098,0.307928432268547,0.00359536238697557,1.72488625673781,0.618224539329212,0.481747104550333,0.0609827157681921,0.0216801375699796,0.0396557842371718,0.0438718690935575,0.00305095427744256,0.000722484954745467,0.0168332712777683,0.261670964824471,0.0697847134463385
"US","waning.diff.protection.same.symptoms.same.transmission.diff","all","two.weeks",845,-6359.27986707071,5.09471691516379,0.000314706532827128,0.000829376985446701,0.0103654508000554,0.21970024491794,207.616307885228,0.121663855301712,149.159340347493,0.00244586890277362,0.0902389805835539,0.0644119424909318,0.921627981156073,0.482349360372861,0.839767334286532,0.866314134813315,0.83270793783736,1.75984563760293,0.986102213203582,0.371361826912504,0.0236433035709154,0.0489495262343677,0.00275076777771535,0.00953285640840269,0.00878601822372145,0.037794814544519,0.0222132944388607,0.120253218032336,0.354714373856658
