"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vn_wane_rate","V_wane_rate","Vn_fail_rate","Vn_symptom_mod","V_fail_rate","Vwp_symptom_mod","Vap_symptom_mod","naive_symptom_rate","beta0","beta1","beta_mod_An","beta_mod_Av","beta_mod_A","rho","sigmaSE","lag","S_0","E_0","En_0","Ewp_0","I_0","A_0","An_0","Av_0","Vn_0","Vwp_0"
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",211,-36633.2669552532,0.0172775462304589,0.000545452178852737,0.00340752878515852,0.111617114040757,75.5802758690281,0.157411434453558,2.98295684867934,56.0005384373382,0.0191392082564096,0.125342445645014,0.976279860780583,0.864064091679907,0.638537720030233,0.249880209616823,0.000300973314310121,0.0846296356980857,0.0406176226740227,0.321887714225937,0.00759074791422503,0.0441566912445029,0.00912931861196706,0.0430037712589105,0.0397897677868989,0.0326920981903417,0.0419771637322003,0.236463286207407,0.22330944082761
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",212,-6932.62171862586,4.34963828834706,0.0047581970518258,0.000335010579730278,0.94216804520231,44.5022454376085,0.757036867035566,89.126223142548,10.464773736791,0.000802067701912399,1.07637692648817,0.128955485347298,0.246294641406916,0.858390143293888,0.588106988911196,0.333495841854354,6.52220325688378,0.962792795546728,0.0557386744245214,0.0276897544036605,0.0142005312293065,0.028546841013628,0.017990911165309,0.0109213348143105,0.00657575095938795,0.0151736029250225,0.429458116537878,0.393704482526976
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",213,-33897.2008513185,175.059476377499,0.000391358122268359,0.00125971319267423,0.026432171829742,126.203255695864,0.462373204709537,645.437244780292,40.7392192589159,0.0151606626236576,0.03411859049843,0.831936940622692,0.8728870671388,0.120743974413893,0.355253137943104,0.00737931180374498,9.02173173719511,0.129698361477093,0.495056421656966,0.00101335295640489,0.0318052337038916,0.0373807155965295,0.0557782873260673,0.0256275388013625,0.0504021415865032,0.0310608771018378,0.0575088734490328,0.214366557821405
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",214,-36679.9823093008,0.00170441951418631,1.25647018355996e-05,0.00148932129927276,0.183549414870165,44.9957469325752,0.941040905207621,4.7550650313125,81.3618251316697,0.00963734777472513,0.157182337286799,0.0336306332658413,0.148786255536732,0.686233839769372,0.882178758272113,0.000473816348609245,0.00763151952624265,0.655967874331319,0.129049594936558,0.0266980784104077,0.04798469605616,0.00252062717192752,0.0141972808948981,0.0418286111947499,0.0138061251698681,0.0492788880279974,0.27711941850257,0.397516679634863
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",215,-6215.05745512123,1.46205453540128,0.00163526475827685,0.00712405549457097,0.26393541757782,89.8523563663847,0.454440853233823,220.172529291754,102.684106015778,0.00432098896434279,0.404829012147023,0.502998313216642,0.887019595411378,0.938443321506082,0.172223784929981,0.0578998372882953,2.12080477944795,0.19515828053594,0.00394811621328329,0.0230287757421181,0.0630144464313044,0.0691725059173667,0.00262899623519273,0.0117208581225056,0.00212013975062193,0.0201494522959265,0.310686087435826,0.493530621855854
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",216,-6891.40683060141,38.6166831593066,0.000137875603625737,0.000974813504291645,0.113591766655693,5.84842806135044,0.13153369536535,57.2196187600042,2.68683896144893,0.0742348326215839,0.57018267654216,0.891725222952015,0.0442470185734182,0.562091798897249,0.342749636857325,0.971194579915841,6.57075814065884,0.0273665116942134,0.289614262245385,0.0453253217891316,0.0123237425152936,0.0168303419233489,0.0324636419785879,0.0358989808394788,0.0303264939609141,0.042995381158588,0.464621736931267,0.029600096658005
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",217,-31902.67111526,0.849206234207932,0.00775559887576106,0.00174819695887021,0.654175106787303,4.83070742426235,0.0916147611229546,17.4359320089275,55.2460234091707,0.00166982317333956,0.423789228310724,0.152667890725158,0.0165705325998873,0.494138457753159,0.996279371082042,0.0278990677931164,0.021013748031647,0.423163105365922,0.182700215191591,0.0248509514117205,0.00158510102292246,0.0412960487511644,0.0441434214814093,0.0372602561200571,0.0270472113935817,0.0437172812048282,0.147012340908973,0.450387172513753
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",218,-36660.4113742099,2.04965480937478,0.0010203737927024,4.72876350871948e-05,0.819370630227345,236.011410830943,0.478387597860558,336.237777151428,452.92911015682,0.0215411255425916,0.0139841388802242,0.975007707696465,0.575035068622486,0.949080174235988,0.880346361355571,0.0993912979468377,0.186017329522355,0.317064321507763,0.354247305171608,0.0394601309108552,0.023785264270113,0.00942883646922332,0.0145835020067784,0.00816907127549137,0.0397378396867051,0.0123398279105732,0.341868782751279,0.156379439547374
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",219,-31212.2545749801,22.3041069730731,0.000224741140947273,0.00195390731058124,0.00401460195091629,0.956188809282658,0.845404531072029,17.4680456036699,81.8034806741192,0.00294837399230184,217.947501639184,0.504057380738027,0.55264728996984,0.167960288709592,0.779682092835514,0.400450115072283,0.0242241316028333,0.00470922752856827,0.486874984577813,0.0170463730820644,0.0745314566442803,0.0923426625892682,0.00821633773151352,0.0859866959583641,0.0637191203794047,0.049099166995954,0.0199990292568913,0.102184172784447
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",220,-36567.3147008678,0.347633810695905,0.00343306886217097,0.00048078878173076,0.59108864600911,13.644084185723,0.228247285981246,20.00446393744,71.7310604192752,0.42339325033749,0.0804235434453312,0.381767630022918,0.63767695032485,0.00656449650508008,0.300398273341951,0.00027395830127863,0.112736861848142,0.121802133666351,0.0474355643064842,0.0479296529190084,0.0180856868713037,0.0322495584133752,0.0378294040555044,0.0283439599962859,0.0142175724762252,0.00305802973596469,0.338451014544023,0.432399556681825
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",221,-6331.68433179058,2.96066343042326,0.00532462394911963,0.00708956958816126,0.892089040800982,87.5784287085094,0.969653395985917,87.8165053982307,128.203864615006,0.11776917515754,0.129471802307369,0.318230289819196,0.354621160878459,0.965767941300587,0.609717907281506,0.00116039608156302,1.79254380157342,0.0112983675456415,0.514454322211922,0.00468110748313332,0.0248357971123991,0.0196274624482495,0.0130873152921162,0.00381641299179778,0.0494713340781223,0.0100502181607337,0.22303222078762,0.136943809433906
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",222,-30718.9383040124,6.08746324962829,0.00022012861614791,0.00143677306363807,0.715620300521363,111.47522135278,0.227871326760642,2.5570350808676,33.7622152921718,0.00421000975666666,0.364901347846028,0.0640801818590553,0.982602740899313,0.15951114762429,0.31563772342868,0.751261416255452,0.00889514649082612,0.737961880540974,0.174237327040197,0.0215583848913692,0.0358995563341236,0.0349863032276104,0.0278703403828295,0.0225024033325683,0.0131149944177717,0.0262448960358918,0.350956092879454,0.292629701458185
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",223,-6868.98060364609,21.7020088321598,0.000118346787693858,7.37186177017194e-05,0.0586235331811455,15.2379968025672,0.115069967393479,38.3312681692853,33.2970014452383,0.710022805465291,0.140171998182701,0.602972759207244,0.159292109604081,0.197782116701991,0.842949251294596,0.830149233762479,3.56097828755209,0.514314203551002,0.11348904970938,0.0185066317228555,0.0389669693269528,0.00671757335502002,0.0611908026631041,0.0195298572591718,0.00562404283054455,0.0259191586826635,0.0909217474991161,0.619134166951192
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",224,-7086.52301677924,89.630672484589,0.00154255918551436,0.000989657018523682,0.0010039872677957,59.5047927394185,0.538870354241524,93.924225715397,14.7716274398448,0.359942845252175,0.990304524483291,0.968545991622822,0.842894846290814,0.820705423804881,0.0813784186953367,0.111822504691049,5.90362891144751,0.00265240612654039,0.317732478807129,0.0363243992367409,0.00657431692020506,0.0274596178068238,0.0218725301531376,0.0350933536487021,0.0269755458478194,0.0398847194666246,0.285510999750857,0.202572038361961
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",225,-8295.25420086322,69.8141623509318,0.00329160797649565,0.000883197416792581,0.969139361012143,6.06446249398577,0.721273396425048,121.342214508643,84.2198265441204,0.833292313044026,0.0711081803782,0.215089333535478,0.980025700310158,0.575101035745633,0.867741233578062,0.896686681461971,1.66740145396542,0.288754834015468,0.24925822248075,0.0414226927721445,0.0325561650535486,0.0166147671683625,0.0259568751525572,0.0227842888647354,0.0277793175963978,0.0301838058334711,0.35365851694861,0.199785348129423
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",226,-30421.6042638463,13.5998935533338,0.00127641634846572,0.000407061429372522,0.564009624977622,30.0775950124798,0.994647970291134,34.7787442692538,1.66604154233075,0.0394154731922193,2.3204205805915,0.323111729478551,0.417371273899983,0.996299426751714,0.507224485668792,0.0270971714800522,0.235915227225029,0.0089145879416773,0.0909826879444598,0.0288180114559659,0.0135078097701882,0.0544894440811725,0.00650773900413561,0.00269339407775811,0.010416256462327,0.0132570314950421,0.186432440076479,0.592895185632472
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",227,-36685.1484665496,0.204464719790989,0.000200177586755046,0.00462225211003096,0.572386389359994,193.678213166138,0.262175538163954,87.0076727327433,18.5480285857381,0.853742742674096,0.00733471532126468,0.973058697172635,0.678507485363791,0.906054490416541,0.83818257541839,0.000358405454942266,0.358562164124501,0.126525508440943,0.184808307093478,0.0354373572906371,0.0232939923553465,0.00626753131522284,0.0177973862670783,0.0386708055646112,0.020183147815693,0.0471748536433009,0.285172824509916,0.341193794144716
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",228,-36627.0215124125,1.05802249639915,0.00115030056066453,0.000103230192800364,0.562438682062286,182.537942022364,0.016252406036202,91.8918605986443,50.1806302049476,0.0323494536069143,0.00387064831347426,0.0793990529510906,0.110808647159891,0.326604712996231,0.165238988022972,0.787480713218312,0.00386241232090529,0.0457354806315008,0.562291729946199,0.0143999000359214,0.0594776097665236,0.0412780128174415,0.0539714100576942,0.0166150422702899,0.0605239103496501,0.0283093935130016,0.0411803995349697,0.121952591708309
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",229,-32667.085626415,4.57158123695467,0.00550610911891763,0.000400918290944798,0.805834156223073,19.0025997023771,0.147183534954392,7.43423879987892,168.988379028203,0.00303853675713546,0.802806709646476,0.965553974705211,0.862771916266526,0.771842627369415,0.405496665144414,0.110075935707465,0.130755592356883,0.00661511263570619,0.01048874120644,0.0343133376105111,0.0463892697444626,0.0264084861201491,0.0265883091107018,0.0096344854852213,0.00221077649151543,0.0194226964145928,0.5007664214771,0.323777476339306
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",230,-36554.3509437619,11.6305171322646,7.8056452510997e-05,0.000137352967123863,0.979426793750961,57.622528806339,0.0324355837676128,2.43471862151489,17.5705543576913,0.0836915628726624,0.53912953155263,0.215702475862327,0.00857746348769968,0.520456948768343,0.293224568668565,0.464779732163148,2.9465701560648,0.995494289884502,0.395537899415249,0.00837538228518262,0.0265207071380587,0.000174748293696028,0.0711068389960561,0.04793321801966,0.039693330332305,0.0612908584519017,0.30096194809643,0.0484050689714615
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",231,-36701.9768868923,0.439077684426736,0.000476684729616113,0.00585862487540301,0.939577144174716,121.762910106357,0.726894937674956,0.604740686916889,16.0755853000232,0.000237611823239822,0.0222613945229725,0.0893853465448386,0.899097557846706,0.137802879268825,0.76338752222171,0.0979550661587325,0.0843028549857321,0.555908059405475,0.354263745120642,0.04314246046083,0.00509657832503929,0.0368000595275191,0.0353541619684376,0.0199057828514393,0.0401075052015821,0.00434303881224343,0.318167909501812,0.142818758230455
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",232,-36619.8998654583,3.18390258451518,0.000801555150192758,0.000117083254312291,0.0989269134141716,106.554902936982,0.750346405062632,18.5368926573817,111.172691135115,0.0550806383214979,0.00157886512037556,0.61120469381298,0.525213443258597,0.77434157531832,0.0459934283492941,0.987757136882076,0.492435870523552,0.0831399852646421,0.158983565246265,0.0239215203822299,0.0374501682758786,0.0158739768733892,0.0156856975526692,0.0566735331108644,0.0181174033973518,0.0372695330337814,0.117809095813718,0.518215506313853
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",233,-6855.21582864078,2.79321896686848,0.00165467772879747,0.00307145900706789,0.69703965892846,342.133651351313,0.949937827990274,70.0270782191567,96.1593924738809,0.73857137943317,0.0844870133596855,0.0651314127056899,0.0815514002078557,0.884175329953716,0.0619706493150167,0.502915886309759,1.35421640758426,0.893901611932906,0.331351613509006,0.055535035446977,0.038067531288778,0.0433690318723219,0.0241514314263712,0.0542464712588724,0.0401911811131921,0.0524575615287481,0.358774514109383,0.00185562844634954
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",234,-7008.94608326389,285.918010219702,3.41329512509327e-05,4.50352003536689e-05,0.0689370654142166,40.8755088259848,0.229522193661056,10.7611164065642,9.70778828140531,0.669179745637258,0.405245060280919,0.843511448309645,0.390335998473911,0.0599076440229245,0.957419040225511,0.68338307237382,4.94504491271433,0.0541007370135086,0.0793222930497619,0.0428082414930962,0.0162315834823249,0.0192578931401635,0.0879244693530483,0.0339227179794707,0.0220300129831534,0.0377538903275332,0.125921412135165,0.534827486056282
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",235,-36539.7522810954,0.212022719823618,5.05205440571764e-05,0.0049368774700834,0.382844952982559,233.291931608596,0.79447114700844,27.6278395035296,37.8870099536186,2.83595133274397e-05,1.36465683417479,0.989301808286219,0.0881324015967203,0.804801622387919,0.0980622707588093,0.16917753997183,0.0182738276838758,0.209476309514462,0.139391598118729,0.029818018992067,0.0176041552294977,0.0408449536926158,0.0277157465085725,0.0265863787252439,0.0206136689380945,0.0292446746063438,0.344901358471434,0.323279446717402
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",236,-7012.02875491043,6.25517547928943,0.000578640853313018,0.000421402490172566,0.960159976685571,3.77423968425953,0.826345633100023,129.850960479473,42.2637775674145,0.104759738565095,1.01891824201841,0.232038834841201,0.374544305472239,0.913850461898222,0.940279359894521,0.0077188415473434,6.9004450791419,0.91011656897769,0.46209258419465,0.0107565660984308,0.0529319178873874,0.0241555267885083,0.00936275862111749,0.00613055559522463,0.0518898649108487,0.00906715268730464,0.231444023276813,0.142169049939715
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",237,-6690.84287493069,2.47982149500704,0.00107534352588939,0.00632163591212508,0.0401670780989053,31.2769701084284,0.0576453733853162,14.9301472652441,54.528065952325,0.662577997769665,0.32821672097324,0.885291431789799,0.146724138034701,0.03404444013231,0.309236408606604,0.00109103458322649,4.04956867864842,0.00729998996810618,0.109819742563053,0.0292806005711875,0.0423847834197645,0.016657193396013,0.0287912442271878,0.0241150998194297,0.00496938490147054,0.00160760400344457,0.252359668697844,0.490014678400605
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",238,-25573.3846694747,74.6920415586705,0.000186585797410999,0.00396049497867421,0.760569664507626,18.6964600625539,0.338032337676259,109.318018058335,10.629324138688,0.00131002694183431,0.00825015216884954,0.313342664482039,0.621984294084331,0.895542878315085,0.924298392321901,0.185411357838239,7.44039937529826,0.0695781303441237,0.474952877663924,0.00431391721062213,0.0206073344857524,0.059041430479906,0.00346523567905483,0.0688808098010197,0.0440970642666715,0.0352720315774014,0.00436122068360328,0.285008078152045
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",239,-36691.5213053755,0.27359438253608,0.000572823972596363,0.00153729582376272,0.454513342326241,79.2745717208906,0.94732541589674,47.8432153361072,102.892253250089,0.00160287491372529,0.00426343150546451,0.0980761356410975,0.0763420645047772,0.590639074656748,0.108676804629929,0.874440643064927,0.00950896257158256,0.0196418839717871,0.456681053226815,0.0369103899159091,0.00193159835435838,0.00319662447473611,0.0149697711037074,0.0109269176833971,0.0386649675260336,0.0130785974037963,0.368149595368828,0.055490484942419
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",240,-31783.8065778493,14.064151299376,0.0222335990724951,0.000342936418262174,0.0789310671992543,1.13733520577936,0.371628954104148,108.467957309757,276.619570205882,0.00354995115948629,1.2781101753009,0.801703870273059,0.93916591654731,0.0340774987789165,0.792977148560236,0.00532987142624882,0.0461095316226852,0.0230964086459477,0.258638578584575,0.0176061821331068,0.0320730827775985,0.0331650377055292,0.0443100022841113,0.0421451261502145,0.0194103434214269,0.042168988960291,0.154293922924952,0.356188735058196
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",241,-18700.2759207119,17.0278416050445,0.00395367008494902,0.0116943889745802,0.0813199762304375,3.89799362418844,0.186420123881213,26.1825242155592,4.71241299140687,0.357968414695042,0.146844124760797,0.0570826403715149,0.800024997590498,0.684516023124686,0.111544286403755,0.95973254217064,0.0103964227796453,0.300202711258575,0.253624138066108,0.0158496051431584,0.0326422231534202,0.00375427041423076,0.0244984718772312,0.01515570207925,0.0255774433247248,0.0309693535413885,0.241174625364525,0.356754167035962
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",242,-31830.3283882648,4.09546032407902,0.00792865234506089,0.000107486323304814,0.386483292109958,29.1415402837129,0.481007816155549,101.510954882772,112.191879273552,0.0231057384612472,0.350999184207415,0.953551237658669,0.0445769749609851,0.119406078682914,0.722599413218343,0.000527721782468811,0.23938949586457,0.102465938066138,0.185124923747686,0.0742615665658145,0.0307789434421953,0.0478467495575049,0.0206177059398635,0.0704870076490452,0.0143514739375996,0.0286166064628997,0.172391820644511,0.35552320205288
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",243,-6829.69193653795,2.64558454340319,0.000828502757630579,0.00375875839700404,0.953393644542252,54.2088750019973,0.940640380046821,64.3881695774533,37.3228532861538,0.0207767586500812,0.162332432788722,0.25720296131811,0.799526539781809,0.866327912342353,0.381892048099654,0.0600530747461652,1.63351964089708,0.153897815450332,0.254530059734088,0.011716956081351,0.00686538528542916,0.018447074980242,0.00078637228692297,0.0107353704206557,0.0229363440032081,0.0333483704539229,0.525573418512126,0.115060648242054
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",244,-9710.12881533217,26.6230360326881,0.00101133425526523,0.00091226966866516,0.747847162126268,50.6787224008168,0.302898902177971,32.9689841214813,28.9574642620486,0.205735113404524,0.00403641949233368,0.00700881098971474,0.0998651012894507,0.937893545383071,0.937468314400769,0.391197015795312,11.4006619694743,0.867841862714638,0.374976557126516,0.0269880070782059,0.0241250527988045,0.0337076610879611,0.0194555297224646,0.0269967229211542,0.036875139394603,0.00487048489707232,0.18394418076496,0.268060664208258
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",245,-8122.55093250984,229.038616334168,0.00321226117863602,0.020258106806241,0.494876946928474,64.2611931790374,0.834651800876176,4.83014282025628,46.5004731350382,0.889878681509061,0.0787125516774431,0.0396554978224437,0.94302917615665,0.00237855731129386,0.135548088792809,0.886652581669137,1.43786360489728,0.995452156965043,0.0993598261804076,0.00801778678997532,0.043631019094742,0.0807015683829917,0.0119364900264681,0.0704823815238463,0.00580070029025861,0.0199958557317175,0.575004629833376,0.0850697421462169
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",246,-36387.2869135377,0.703312907608807,0.000308832527065337,0.00196762268492492,0.0134003469507087,38.5553497932875,0.546368280629692,70.886087195708,86.2345424196854,0.00346227746368002,0.353268523575918,0.559189365521894,0.181388262164099,0.737253583346724,0.560336699950536,0.000949399359044038,0.0099698663438785,0.169488930009349,0.366671516993669,0.0376438608077364,0.000735454930834382,0.0281967043344704,0.0405117312270287,0.0207563870003961,0.0342896842325021,0.0466438124930728,0.05758939608659,0.3669614518937
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",247,-36427.462387004,16.5378373218497,0.000847598598046566,0.00293259442044855,0.169230356796469,2.07992182291905,0.012663454262494,2315.34503873505,34.4263405620146,0.0100433554972718,0.0158725560916855,0.96521732871362,0.803895717996614,0.844366611357868,0.141000806720908,0.0100277738391993,5.35454959911388,0.154818677267724,0.286829522232773,0.0120097660819631,0.00859112831537971,0.0237819427040559,0.0293923147059823,0.0198961418570039,0.0278395988335847,0.0158970456646473,0.292246956484904,0.283515583119706
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",248,-8851.94755780196,9.98506026036518,0.000950791777487088,0.000784304067770816,0.5607888873499,33.4537896149868,0.898827411934049,12.9448104414561,62.5382761980251,0.000645946312216806,3.78375958314978,0.913994144578704,0.11468960928435,0.124992303364203,0.768449820319879,0.81270365913925,3.20270833939325,0.00137164890805585,0.251255679890677,0.0612491638239589,0.055539233732875,0.0156222188164486,0.0256373393225359,0.00532559206848098,0.0224886154156384,0.069972517181023,0.247362068608634,0.245547571139728
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",249,-31902.2721350127,5.50550171144136,0.00316333852963593,0.00588259591562691,0.798112102691739,34.5036980168449,0.543070103883129,147.286757534503,24.6947849589911,0.0781895610917904,7.91872421457153,0.325855308944584,0.0312151657106531,0.383685938679992,0.716741052171667,0.00321917558819416,0.0367180197646488,0.0597838023319414,0.237929364096475,0.0192765055254969,0.0467827798386089,0.0361340910602641,0.00942266349812827,0.00656067386483162,0.0303267043517771,0.0263283668640476,0.346830809955092,0.240408040945278
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",250,-36386.6479478561,2.99831513714658,0.000911083109904133,0.000635130579119825,0.972670128389944,15.0901049989573,0.204300269703388,9.21607516853758,173.419763585124,8.15253922580821e-05,0.0851434501162796,0.680593413520378,0.919980006914328,0.992692282546801,0.121142245593463,0.113811080567761,0.205864130192813,0.93486065551349,0.072398781934952,0.131643982493895,0.0665734731139072,0.040305342758033,0.10168055393641,0.0939274308881952,0.0204282052284389,0.00846496241364935,0.412962998980012,0.0516142682525069
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",251,-36648.6961871132,0.0126213301613944,3.55734121554173e-05,0.000859760583046356,0.928949659976847,57.605932021854,0.51831807302807,116.622115815379,147.098555105546,0.851575705344206,0.0162621243629573,0.951391481015749,0.120716053116895,0.15479773778622,0.988333538133407,0.00282864831306478,0.129400562485159,0.271998416655705,0.205674729749294,0.0113594433727106,0.0144386749871898,0.0375667172265202,0.0655318848072398,0.0279296008134308,0.0276654754095444,0.0599487367213758,0.35003777160259,0.199846965310105
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",252,-7072.40816105881,33.1697648469739,0.00361621458055219,1.32216703952076e-05,0.156068625209366,12.1963700430242,0.933464192406798,0.3350742656852,29.409819138097,0.419818371074326,0.128458055174501,0.0549200031180831,0.288787286060916,0.444579143852448,0.124947549050982,0.105052409349729,1.42569604167871,0.256628561476907,0.407507458307458,0.0321326857094501,0.0330394054762307,0.00163338981844119,0.0214612867783137,0.0435931187581593,0.0443377392137078,0.0148646340660728,0.0175254353935466,0.38390484647862
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",253,-6295.76013271552,19.0462403862295,0.00393097693209947,0.00122711640109849,0.349135947088564,176.959560738595,0.16103776638632,7.28626574725247,59.3559163347086,0.0833760909174813,0.121686495017243,0.301450355111213,0.0956554092152768,0.683731862080687,0.644935249506416,0.0111672518724234,1.84442514072888,0.00929115198294223,0.106473833261329,0.0018100464920777,0.0324575932830472,0.00860600091699107,0.0482127729714083,0.0283155230634106,0.000494637168901181,0.0259119553039513,0.502191508189788,0.245526129349096
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",254,-36686.7735700944,0.0435624939458616,0.00088435434040495,0.000737352925620961,0.652669051029563,58.3674993470397,0.663001399097014,60.9799181709624,217.244184229155,0.00228844473517419,0.101389455025149,0.319711790543588,0.641186259759761,0.0828074518945417,0.0156184658154248,0.0101592195829937,0.131842350994837,0.929059653265356,0.298424921464199,0.0229321144494399,0.00333489720413062,0.0285170389759637,0.0150694094487392,0.000592983736310447,0.021320691037877,0.0416775092084328,0.177374338252513,0.390756096222394
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",255,-7135.1678540297,56.2633252770014,4.61036362176478e-05,0.0189331593451418,0.0491485386212538,487.160696264939,0.507331887784374,64.9798358010403,66.1738579178147,0.27659272203418,0.54989357634009,0.781432114047715,0.00978153737894052,0.00988531024201627,0.887090547916276,0.892268524048107,5.92223716270784,0.00924206618344317,0.360499376714065,0.0113431877097609,0.0125580547235061,0.0160731116621767,0.00307772287295806,0.0301419820167231,0.0304289304732665,0.00706894288520694,0.261703380033684,0.267105310908653
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",256,-36689.6982018624,0.0018480154525802,0.001131735879842,0.000747155466230244,0.704424568675155,11.0317277711114,0.0980580787913352,443.522436128869,93.3271209479801,0.993125727313952,0.00265254974171658,0.974804996493761,0.229406479141468,0.633863305081676,0.205537691546235,9.84201923451014e-05,0.0526934030183174,0.00573275771715777,0.362253169129506,0.0673945956652692,0.0705032012379944,0.0793611978103184,0.0497309041932956,0.0227891988711476,0.0226686652717035,0.0574895866639121,0.136396832189106,0.131412648967746
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",257,-19394.1604110589,64.501891569432,0.0147342457699691,0.000794392641524532,0.176581274736479,45.9673329952561,0.331752160994337,35.6600527282344,11.2655804557766,0.000424384569493317,0.142760146773052,0.912911913524556,0.527153573500493,0.737485229633742,0.714762156189389,0.0722037514206516,1.23268685650828,0.107129679543331,0.295153508973336,0.040248151834245,0.00947552269044972,0.00156322467074331,0.00262254430039136,0.0123120573290059,0.0104000803549477,0.00646944287156093,0.248329056672747,0.373426410302573
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",258,-6518.76766401783,23.1455684247862,0.000417840907011321,0.00123833702275474,0.922591141398921,33.1511256544817,0.941383253377144,8.7344008274742,36.600495249896,0.0095267862894114,0.0812474814775834,0.155631470787471,0.74559043164229,0.814236708001456,0.983878277153011,0.0994388674577336,1.48355279944897,0.0995213635026113,0.163186975027612,0.0414013957791545,0.0676805370607375,0.0473507089345798,0.0493675390649685,0.0705204856146118,0.0653523466491909,0.0610673150363014,0.0583867019314095,0.375685994901434
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",259,-9350.68177201339,71.3556169809841,0.000145332822772192,0.0036568485156375,0.674764059869804,214.162131468366,0.569315462819829,0.192060465268099,139.106524216609,0.740921813690775,0.00751878699976309,0.0129515033998071,0.0103460595752477,0.0615121902488429,0.14957958064529,0.0753453763170577,11.4890536276611,0.0853942376573716,0.234073581704795,0.0386342213418238,0.0562212641834432,0.0162417786780248,0.0437596801592746,0.00213812648785074,0.0546599920224454,0.0218440107849202,0.436075485922877,0.0963518587145457
"US","waning.same.protection.same.symptoms.diff.transmission.same","all","two.weeks",260,-25704.5418602289,14.9591548757991,0.00037562928878178,0.000530856025326821,0.618731322819237,10.1012861088797,0.0512244730836095,64.9727063354658,14.5009878423111,0.0206142970656095,0.121152780083343,0.966895516456374,0.777638632313885,0.203229025050587,0.695030376960514,0.00445733257115784,2.95405658626712,0.266757115368529,0.403805513364782,0.00841258448082303,0.0219197087136552,0.0336712023229883,0.0141584262292673,0.0255306963499775,0.0212432581950848,0.0395112689748315,0.13257792307589,0.2991694182927
